4,7,7,7,7,7,7,7,7,7,7,6,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,28,29,44,44,44,44,44,44,14,44,44,44,44
6,38,36,36,36,36,39,44,44,44,41,14,44,44,44,44
4,5,13,13,13,13,9,23,25,44,12,6,44,44,44,44
4,6,22,44,44,44,14,24,24,44,8,6,44,44,44,44
4,6,44,44,44,44,11,13,21,44,8,6,44,44,44,44
4,6,44,44,44,44,44,44,44,44,8,6,44,44,44,44
4,6,44,44,44,44,40,44,40,44,8,6,44,44,44,44
4,6,44,44,44,44,44,44,44,44,8,6,44,44,44,44
4,6,44,32,33,40,44,44,44,40,8,6,44,44,44,44
4,6,44,34,35,44,40,44,40,44,8,6,44,44,44,44
4,6,44,34,35,44,44,40,44,44,8,6,44,44,44,44
4,6,0,0,0,0,0,0,0,0,8,6,44,44,44,44
4,4,5,5,5,5,5,5,5,5,5,6,44,44,44,44
