4,4,4,4,4,4,4,4,4,4,4,6,44,44,44,44
4,4,4,4,4,4,4,4,4,4,4,6,44,44,44,44
4,4,4,4,4,4,4,4,4,4,4,6,44,44,44,44
4,4,4,4,4,4,4,4,4,4,4,6,44,44,44,44
4,4,4,4,4,4,4,4,4,4,4,6,44,44,44,44
4,7,7,7,7,4,4,4,4,4,4,6,44,44,44,44
6,44,44,44,44,8,4,4,7,7,7,6,44,44,44,44
6,44,44,44,44,8,4,6,44,44,44,14,44,44,44,44
6,44,44,44,44,8,4,6,22,44,22,14,44,44,44,44
6,44,44,23,25,8,4,6,44,44,44,14,44,44,44,44
6,44,44,24,24,8,4,6,44,44,44,14,44,44,44,44
6,44,12,5,5,4,4,4,5,9,44,14,44,44,44,44
6,44,8,4,4,4,4,4,4,6,44,14,44,44,44,44
6,44,8,4,4,4,4,4,4,10,44,14,44,44,44,44
6,44,8,4,4,4,4,4,6,44,44,14,44,44,44,44
6,44,11,4,4,4,4,4,4,9,44,14,44,44,44,44
6,44,42,8,4,4,4,4,4,6,44,14,44,44,44,44
6,44,42,8,4,4,4,4,4,6,44,14,44,44,44,44
6,44,20,4,4,4,4,4,4,6,44,14,44,44,44,44
6,44,1,11,4,4,4,4,4,6,44,14,44,44,44,44
6,44,44,1,11,4,4,4,4,6,44,14,44,44,44,44
6,44,44,44,1,11,7,7,7,6,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,48,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,18,46,46,46,46,46,46,19,44,14,44,44,44,44
6,44,12,9,44,44,44,12,5,9,0,14,44,44,44,44
6,44,11,10,44,22,44,11,7,7,13,6,44,44,44,44
6,44,1,1,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,38,39,44,44,44,44,44,14,44,44,44,44
6,44,44,44,12,5,9,44,44,44,44,14,44,44,44,44
6,44,44,3,11,7,10,2,44,44,44,14,44,44,44,44
6,44,44,44,1,1,1,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,40,28,29,40,44,44,44,44,14,44,44,44,44
6,44,44,38,36,36,39,44,44,44,44,14,44,44,44,44
4,5,5,5,5,5,5,5,9,44,44,14,44,44,44,44
4,7,7,7,7,7,7,7,10,44,44,14,44,44,44,44
6,44,44,44,40,28,29,40,44,44,44,14,44,44,44,44
6,44,44,44,44,30,31,44,44,44,44,14,44,44,44,44
6,44,44,12,5,5,5,5,5,5,5,6,44,44,44,44
6,44,44,11,7,7,7,7,7,7,7,6,44,44,44,44
6,44,40,32,33,40,44,44,44,44,44,14,44,44,44,44
6,44,44,34,35,44,44,41,44,44,41,14,44,44,44,44
4,5,5,5,5,5,5,5,5,5,5,6,44,44,44,44
