4,7,7,7,7,7,7,7,7,7,7,6,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,23,25,44,47,44,44,44,44,44,44,14,44,44,44,44
6,24,24,44,14,44,44,44,44,44,44,14,44,44,44,44
4,13,21,44,14,44,12,13,5,9,44,14,44,44,44,44
6,44,44,44,48,44,14,42,8,6,44,14,44,44,44,44
6,44,44,44,44,44,14,42,8,10,44,14,44,44,44,44
4,13,13,13,13,5,6,42,14,44,44,14,44,44,44,44
6,44,44,44,44,8,6,42,14,44,44,14,44,44,44,44
6,44,44,44,44,11,10,42,11,21,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,12,13,13,5,5,5,5,6,44,44,44,44
6,44,44,44,14,42,42,8,4,7,7,6,44,44,44,44
6,44,20,13,10,42,42,11,10,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
4,13,13,13,13,13,13,13,13,21,44,14,44,44,44,44
6,44,40,40,40,40,44,44,44,44,44,14,44,44,44,44
6,44,40,32,33,40,44,20,9,42,42,14,44,44,44,44
6,44,40,34,35,40,44,44,14,42,42,14,44,44,44,44
6,44,40,34,35,40,44,44,14,0,0,14,44,44,44,44
4,5,5,5,5,5,5,5,4,5,5,6,44,44,44,44
