4,13,13,13,13,13,13,13,13,13,13,6,44,44,44,44
6,44,28,29,44,44,44,44,44,44,44,14,44,44,44,44
6,44,30,31,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,40,32,33,40,44,44,14,44,44,44,44
6,44,44,44,44,44,34,35,44,44,44,14,44,44,44,44
6,44,44,47,44,44,12,21,44,44,44,14,44,44,44,44
6,0,44,14,44,0,14,44,44,0,0,14,44,44,44,44
4,21,44,14,44,20,6,28,29,20,13,6,44,44,44,44
6,44,44,14,44,44,14,30,31,44,44,14,44,44,44,44
6,44,44,14,44,44,14,44,44,44,44,14,44,44,44,44
6,44,44,14,44,44,14,44,44,44,44,14,44,44,44,44
6,44,44,14,0,44,14,44,44,44,44,14,44,44,44,44
6,44,44,8,21,44,14,44,44,44,44,14,44,44,44,44
6,44,44,14,44,44,14,28,29,44,44,14,44,44,44,44
6,44,44,14,44,44,48,30,31,44,44,14,44,44,44,44
6,44,44,14,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,14,44,44,44,44,44,44,44,14,44,44,44,44
6,0,0,14,44,44,44,44,0,0,0,14,44,44,44,44
4,5,13,10,44,12,5,5,5,5,5,6,44,44,44,44
4,6,44,44,44,8,4,4,4,4,4,6,44,44,44,44
4,6,28,29,44,8,4,4,4,4,4,6,44,44,44,44
4,6,30,31,44,8,4,4,4,4,4,6,44,44,44,44
4,6,44,44,44,8,4,4,4,4,4,6,44,44,44,44
4,6,44,44,44,8,4,4,4,4,4,6,44,44,44,44
4,4,21,44,44,8,4,4,4,4,4,6,44,44,44,44
4,6,44,44,44,8,4,4,4,4,4,6,44,44,44,44
4,10,44,44,44,8,4,4,4,4,4,6,44,44,44,44
6,44,44,44,0,8,4,4,4,4,4,6,44,44,44,44
6,44,44,0,12,4,4,4,4,4,4,6,44,44,44,44
6,44,44,12,4,4,4,4,4,4,4,6,44,44,44,44
6,0,44,8,4,4,4,4,4,4,4,6,44,44,44,44
4,9,44,11,4,4,4,4,4,4,4,6,44,44,44,44
4,6,44,44,11,7,4,4,4,4,4,6,44,44,44,44
4,6,44,44,44,44,11,4,4,4,4,6,44,44,44,44
8,10,0,44,44,44,44,11,4,4,4,4,44,44,44,44
6,44,15,0,44,44,44,44,8,4,4,4,44,44,44,44
6,44,44,15,0,44,44,44,11,4,4,4,44,44,44,44
6,44,28,29,15,44,44,44,44,11,4,4,44,44,44,44
6,44,30,31,44,44,44,44,44,44,8,6,44,44,44,44
6,44,44,44,44,44,44,0,44,44,11,6,44,44,44,44
6,44,44,44,44,44,44,47,44,44,44,14,44,44,44,44
6,44,0,44,44,0,44,14,0,44,44,14,44,44,44,44
6,44,15,44,44,15,44,8,21,44,44,14,44,44,44,44
6,44,44,44,44,44,44,14,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,14,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,14,44,44,44,14,44,44,44,44
6,44,44,0,44,44,44,14,44,44,0,14,44,44,44,44
6,44,44,15,44,44,44,14,44,44,20,6,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,0,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,15,0,44,44,44,44,0,14,44,44,44,44
6,44,44,44,44,15,0,44,44,44,12,6,44,44,44,44
6,44,44,44,44,44,15,28,29,0,8,6,44,44,44,44
6,44,44,44,44,44,44,30,31,12,4,6,44,44,44,44
6,44,44,0,0,44,44,44,0,8,4,6,44,44,44,44
6,44,44,20,21,44,44,44,20,7,7,6,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,28,29,44,44,44,44,44,44,14,44,44,44,44
6,44,44,30,31,44,44,44,44,44,44,14,44,44,44,44
6,42,12,9,42,12,9,42,47,42,12,6,44,44,44,44
6,42,8,6,42,8,6,42,14,42,8,6,44,44,44,44
6,42,8,6,42,8,6,42,14,42,8,6,44,44,44,44
6,44,8,6,44,8,6,44,14,44,8,6,44,44,44,44
14,44,8,6,44,8,6,44,14,44,8,6,44,44,44,44
6,44,8,6,44,8,6,44,14,44,8,6,44,44,44,44
6,44,8,6,44,8,6,44,14,44,8,6,44,44,44,44
6,44,8,6,44,8,6,44,14,44,8,6,44,44,44,44
6,44,8,6,44,8,6,44,14,44,8,6,44,44,44,44
6,44,8,6,44,8,6,44,14,44,8,6,44,44,44,44
