4,7,7,7,7,7,7,7,7,7,7,6,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,42,42,42,42,42,44,44,44,44,44,14,44,44,44,44
6,23,25,42,42,42,44,44,44,44,44,14,44,44,44,44
6,24,24,42,42,42,44,44,44,44,44,14,44,44,44,44
4,13,13,13,13,21,44,44,44,44,44,14,44,44,44,44
6,1,1,1,1,1,44,44,38,36,39,14,44,44,44,44
6,44,44,44,44,44,44,3,20,13,13,6,44,44,44,44
6,42,42,42,42,44,44,44,1,1,1,14,44,44,44,44
6,42,28,29,42,28,29,44,44,44,44,14,44,44,44,44
6,42,30,31,42,30,31,44,44,44,44,14,44,44,44,44
6,42,42,42,42,44,20,13,13,13,13,6,44,44,44,44
6,28,29,44,28,29,44,44,44,44,44,14,44,44,44,44
6,30,31,44,30,31,44,44,44,44,44,14,44,44,44,44
4,13,21,44,20,21,44,44,44,44,44,14,44,44,44,44
6,1,1,44,1,1,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,20,21,44,44,14,44,44,44,44
6,44,44,44,38,39,44,44,44,44,44,14,44,44,44,44
6,44,44,44,20,21,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
4,13,13,21,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,28,29,44,28,29,14,44,44,44,44
6,44,44,44,44,44,30,31,44,30,31,14,44,44,44,44
6,44,40,22,40,44,20,13,13,13,5,6,44,44,44,44
6,44,37,44,44,44,44,44,44,44,8,6,44,44,44,44
6,38,36,39,44,44,44,44,44,44,8,6,44,44,44,44
4,5,5,5,5,5,9,44,44,44,8,6,44,44,44,44
4,4,4,4,4,4,4,21,44,44,8,6,44,44,44,44
4,4,4,4,4,4,10,44,44,44,8,6,44,44,44,44
4,4,4,4,4,10,44,44,40,44,8,6,44,44,44,44
4,4,4,4,10,44,44,44,44,44,8,6,44,44,44,44
4,7,7,10,44,44,40,44,44,12,4,6,44,44,44,44
6,44,44,44,44,44,44,44,12,4,4,6,44,44,44,44
6,44,40,32,33,40,44,12,4,4,4,6,44,44,44,44
6,38,39,34,35,44,12,4,4,4,4,6,44,44,44,44
4,5,5,5,5,5,4,4,4,4,4,6,44,44,44,44
