4,7,7,7,7,7,7,7,7,7,7,6,44,44,44,44
6,44,44,44,44,44,44,44,42,44,44,14,44,44,44,44
6,44,42,42,42,42,44,44,44,44,44,14,44,44,44,44
6,44,42,44,44,44,42,44,42,42,44,14,44,44,44,44
6,44,42,42,42,42,44,44,44,44,44,14,44,44,44,44
6,44,42,44,44,42,44,44,42,44,44,14,44,44,44,44
6,44,42,44,44,44,42,44,44,44,44,14,44,44,44,44
6,44,44,44,42,44,44,44,44,44,44,14,44,44,44,44
6,44,44,42,44,42,44,44,42,44,44,14,44,44,44,44
6,44,42,44,44,44,42,44,44,44,44,14,44,44,44,44
6,44,42,42,42,42,42,44,42,42,44,14,44,44,44,44
6,44,42,44,44,44,42,44,44,44,44,14,44,44,44,44
6,44,42,44,44,44,42,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,42,44,44,14,44,44,44,44
6,44,44,42,42,42,42,44,44,44,44,14,44,44,44,44
6,44,42,44,44,44,44,44,42,44,44,14,44,44,44,44
6,44,44,42,42,42,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,42,44,42,44,44,14,44,44,44,44
6,44,42,42,42,42,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,42,44,44,44,42,44,42,44,44,14,44,44,44,44
6,44,42,44,44,44,42,44,44,44,44,14,44,44,44,44
6,44,42,44,44,44,42,44,42,44,44,14,44,44,44,44
6,44,42,44,44,44,42,44,44,44,44,14,44,44,44,44
6,44,44,42,42,42,44,44,42,42,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,42,42,44,42,42,42,42,44,42,42,14,44,44,44,44
6,42,44,42,44,44,44,44,42,44,42,14,44,44,44,44
6,42,44,44,44,44,44,44,44,44,42,14,44,44,44,44
6,42,44,42,42,44,44,42,42,44,42,14,44,44,44,44
6,42,44,42,42,44,44,42,42,44,42,14,44,44,44,44
6,42,44,44,44,44,44,44,44,44,42,14,44,44,44,44
6,42,44,42,44,42,44,42,44,44,42,14,44,44,44,44
6,42,44,44,42,44,42,44,44,44,42,14,44,44,44,44
6,44,42,44,44,44,44,44,44,42,44,14,44,44,44,44
6,44,44,42,42,42,42,42,42,44,42,14,44,44,44,44
6,42,42,42,42,44,44,44,44,44,42,14,44,44,44,44
6,42,44,44,42,44,44,44,44,44,42,14,44,44,44,44
6,42,42,42,42,42,44,44,44,44,42,14,44,44,44,44
6,44,44,44,44,44,42,42,42,42,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
