4,13,13,13,13,13,13,13,13,13,13,6,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,41,44,44,12,21,42,42,14,44,44,44,44
6,44,44,20,9,44,44,14,42,42,42,14,44,44,44,44
6,44,44,44,14,23,25,14,42,42,42,14,44,44,44,44
4,21,44,44,14,24,24,14,42,42,42,14,44,44,44,44
6,44,44,44,11,13,5,6,42,42,42,14,44,44,44,44
6,28,29,44,44,40,11,6,42,42,42,14,44,44,44,44
6,30,31,44,40,38,39,14,42,42,42,14,44,44,44,44
4,21,44,40,38,36,36,14,42,42,42,14,44,44,44,44
6,44,40,38,36,36,20,6,42,42,42,14,44,44,44,44
6,44,38,36,36,36,36,14,42,42,42,14,44,44,44,44
4,13,13,13,13,21,36,11,13,13,13,6,44,44,44,44
6,38,36,36,36,36,36,39,44,44,44,14,44,44,44,44
6,36,36,36,36,36,36,36,39,44,44,14,44,44,44,44
4,13,13,13,13,13,13,13,21,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,47,44,47,44,47,44,12,5,5,6,44,44,44,44
6,44,14,0,14,0,14,0,8,4,4,6,44,44,44,44
6,44,11,13,7,13,7,13,7,7,7,6,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
4,13,13,13,13,13,13,21,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,20,13,13,13,13,5,13,13,13,6,44,44,44,44
6,44,44,44,44,44,44,14,1,1,1,14,44,44,44,44
6,44,44,44,44,44,44,14,42,42,42,14,44,44,44,44
6,44,44,44,44,44,44,48,42,42,42,14,44,44,44,44
6,44,20,21,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,20,13,9,42,42,42,14,44,44,44,44
6,44,44,44,44,44,44,14,42,42,42,14,44,44,44,44
6,44,44,44,44,44,44,14,0,0,0,14,44,44,44,44
4,5,5,5,13,21,44,8,5,5,5,6,44,44,44,44
4,4,4,6,42,42,44,8,4,4,4,6,44,44,44,44
4,4,4,4,5,9,44,11,4,4,4,6,44,44,44,44
4,4,4,4,4,6,44,44,8,4,4,6,44,44,44,44
4,7,7,7,7,10,44,20,7,7,7,6,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,0,0,14,44,44,44,44
6,44,44,18,19,44,44,44,44,20,13,6,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,0,0,44,44,44,44,16,45,17,44,14,44,44,44,44
4,13,21,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,18,46,46,46,46,19,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,20,13,13,21,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,20,21,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
14,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,20,13,21,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,0,0,44,44,44,44,44,44,44,44,14,44,44,44,44
4,5,9,0,44,44,44,44,44,44,44,14,44,44,44,44
4,4,4,9,0,44,44,44,44,44,44,14,44,44,44,44
4,7,7,7,21,44,44,0,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,15,44,20,13,6,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,22,22,22,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,0,0,0,14,44,44,44,44
6,44,44,44,44,44,44,44,20,13,13,6,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,20,6,44,44,44,44
6,0,0,0,0,0,0,0,44,44,44,14,44,44,44,44
4,5,5,5,13,13,13,13,21,44,37,14,44,44,44,44
4,4,4,10,44,44,44,44,44,38,36,14,44,44,44,44
4,4,10,44,44,44,44,44,38,36,36,14,44,44,44,44
4,10,44,44,44,44,44,38,36,22,36,14,44,44,44,44
6,44,40,32,33,40,38,36,36,36,36,14,44,44,44,44
