4,4,4,4,4,4,4,4,4,4,4,6,44,44,44,44
4,4,4,4,4,4,4,4,4,4,4,6,44,44,44,44
4,4,4,4,4,4,4,4,4,4,4,6,44,44,44,44
4,4,4,4,4,4,4,4,4,4,4,6,44,44,44,44
4,4,4,4,4,4,4,4,4,4,4,6,44,44,44,44
4,4,4,4,4,4,4,4,4,4,4,6,44,44,44,44
4,4,4,4,4,4,4,4,4,4,4,6,44,44,44,44
4,7,7,7,7,7,7,7,7,7,7,6,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,28,29,44,44,28,29,44,44,23,25,14,44,44,44,44
6,30,31,44,44,30,31,44,44,24,24,14,44,44,44,44
6,44,44,12,13,13,13,5,5,5,5,6,44,44,44,44
6,44,44,48,44,44,44,11,7,7,7,6,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
4,5,5,5,5,5,5,5,5,9,44,14,44,44,44,44
4,4,4,7,7,7,7,7,7,10,44,14,44,44,44,44
4,4,10,28,29,42,42,28,29,44,44,14,44,44,44,44
4,10,44,30,31,42,42,30,31,44,44,14,44,44,44,44
6,44,44,44,12,5,5,5,5,5,5,6,44,44,44,44
6,44,44,44,11,7,7,4,4,4,4,6,44,44,44,44
6,44,28,29,42,42,42,11,7,7,7,6,44,44,44,44
6,40,30,31,40,44,44,44,44,44,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
4,5,5,5,5,5,5,5,5,9,44,14,44,44,44,44
4,7,7,7,7,7,7,7,7,10,44,14,44,44,44,44
6,44,44,44,44,44,44,44,44,44,44,14,44,44,44,44
6,40,44,40,44,44,44,44,44,44,44,14,44,44,44,44
8,13,13,21,28,29,28,29,44,44,44,14,44,44,44,44
6,42,42,42,30,31,30,31,40,44,40,14,44,44,44,44
6,44,44,44,44,44,44,20,13,13,13,6,44,44,44,44
6,44,40,44,40,44,44,42,42,42,42,14,44,44,44,44
4,13,13,13,13,21,44,44,44,44,44,14,44,44,44,44
6,42,42,42,42,44,44,44,44,44,44,14,44,44,44,44
4,13,13,13,13,13,13,13,13,21,44,14,44,44,44,44
6,44,44,44,44,40,44,40,44,40,44,14,44,44,44,44
6,44,37,44,20,13,13,13,13,13,13,6,44,44,44,44
6,38,36,39,44,44,44,44,44,44,44,14,44,44,44,44
4,5,5,5,5,5,5,13,13,21,44,14,44,44,44,44
4,4,4,4,7,7,10,44,44,44,44,14,44,44,44,44
4,4,7,10,44,44,44,44,44,44,44,14,44,44,44,44
4,6,44,44,44,44,44,41,44,44,44,14,44,44,44,44
4,6,44,44,20,13,22,13,21,44,44,14,44,44,44,44
4,6,44,40,32,33,40,44,44,44,44,14,44,44,44,44
4,6,41,44,34,35,44,44,44,44,44,14,44,44,44,44
4,5,5,5,5,5,5,5,5,5,5,6,44,44,44,44
